id,parent_id,parent_name,name
2809,184,Блоги,104584 Фестиваль языков 2010 
2810,184,Блоги,1264829 фраза
2811,184,Блоги,1875166 техническое
2812,184,Блоги,1490761 перспективный продукт на алкогольном рынке
2813,184,Блоги,0091056 Матрица компетентности программиста
2814,184,Блоги,0104151 Про скорость разработки 
2815,184,Блоги,0023898 Кулинарный лытдыбр 
2816,184,Блоги,0938522
2817,184,Блоги,0003705 Финансовый прогноз
2818,184,Блоги,"0052213 Вопрос о построении крыши. (завершено, крыша есть!) "
2819,184,Блоги,018867
2820,184,Блоги,019208 прогулочное
2821,184,Блоги,050695 детское
2822,184,Блоги,0013239 Круглый стол для студентов 
2823,184,Блоги,002508 преподавательское
2824,184,Блоги,0064651 А за окном - зима. 
2825,184,Блоги,0017562 Хабаровск растёт и улыбается. 
2826,184,Блоги,140559 шутки шутим
2827,184,Блоги,148869 коротенечко
2828,184,Блоги,0035804 Пластичность и развитие мозга
2829,184,Блоги,107952 крокодил не ловится =(
2830,184,Блоги,065874 главная новость
2831,184,Блоги,0029984 kr 
2832,184,Блоги,027177 Выходные
2833,184,Блоги,065165 Разоблачение
2834,184,Блоги,045759 в продолжение темы 
2835,184,Блоги,077514 копить бумаги по архивам
2836,184,Блоги,"0750466 ""Моё"" и ""просто интересно"""
2837,184,Блоги,"005402 Пообщавшись с ""Авторитетными Товарищами"" удалось раскрыть козни Люцифера. "
2838,184,Блоги,347525 Фотографическое. 
2839,184,Блоги,0011951 Шопинг. Разное прекрасно. 
2840,184,Блоги,"027992 Телек, который приятно смотреть "
2841,184,Блоги,015450 Троллейбус-экскурсовод 
2842,184,Блоги,012731 Прихоти инсталляторов 
2843,184,Блоги,012022 Yaroslavl jazz :))) 
2844,184,Блоги,0013102 Вышел новый Visual Assist 
2845,184,Блоги,075913 О мотивации 
2846,184,Блоги,"054929 Linux, прости! "
2847,184,Блоги,002697 Security для ламеров 
2848,184,Блоги,123788 Консалтинг
2849,184,Блоги,104763 Рефакторинг: разработка нового 
2850,184,Блоги,158158 Боевой маркетинг 
2851,184,Блоги,055669 Почему грустит HR 
2852,184,Блоги,000474 Спички детям не игрушка 
2853,184,Блоги,046664 Criminal
2854,184,Блоги,069071 A plan for spam 
2855,184,Блоги,"056031 Тот, кто носит адидас "
2856,184,Блоги,043100 Русский как иностранный 
2857,184,Блоги,036420
2858,184,Блоги,037425 как не надо 
2859,184,Блоги,"000993 sucking instant messengers, заодно посмотрим как жаббер-бот умеет постить "
2860,184,Блоги,130769   Нотик и его охлаждение
2861,184,Блоги,005640 Близость
2862,184,Блоги,027780 31.Greetings 
2863,184,Блоги,018305 Herbst II 
2864,184,Блоги,029551 Flow
2865,184,Блоги,001399 Супер-жупел 
2866,184,Блоги,008480 Идиотизм интернет-провайдеров 
2867,184,Блоги,032385 Замечание
2868,184,Блоги,0007019 aot.ru
2869,184,Блоги,006374 Про гугл 
2870,184,Блоги,029713
2871,184,Блоги,"005061 ""География 9 на 13..."" (с)"
2872,184,Блоги,0091349 Неопубликованные интервью 
2873,184,Блоги,006458 Скука - это контрреволюция!
2874,184,Блоги,008804 Тюменские чудеса.
2875,184,Блоги,"945097 Не ходи сюда, наркоконтролль! "
2876,184,Блоги,"0005473 Слоники-то, а?! "
2877,8,Википедия,Ионический ордер
2878,184,Блоги,0406136 Об информационных флешмобах
2879,184,Блоги,0119931 Уважаемый господин Фридман! 
2880,184,Блоги,0080885 покатушка
2881,184,Блоги,"0015975 Разбирая старые завалы, - отдельное спасибо 3d_objecty за mirror backup. "
2882,184,Блоги,0048818 Припекло?
2883,184,Блоги,0140278 Эволюция программиста на php
2884,184,Блоги,0031250 Пре-альфа sbcl с нитями 
2885,184,Блоги,0030404 Вред персонального компьютера. 
2886,184,Блоги,0044427 О туристическом снаряжении. Делюсь опытом. Черновик. 
2887,8,Википедия,Земля (электроника)
2888,8,Википедия,Агрессивная вода
2889,8,Википедия,Молекулярная биология
2890,8,Википедия,Эфиопская малая раса
2891,8,Википедия,Нервно-мышечное веретено
2892,8,Википедия,Чемоданы Тульса Люпера: Из Во к морю
2893,8,Википедия,Площадь Республики (Берлин)
2894,8,Википедия,Плита Наска
2895,8,Википедия,История Ярославской области
2896,8,Википедия,Военное присутствие Антанты на Украине
2897,184,Блоги,0108734 OpenStreetMap 
2898,184,Блоги,0295295 Что не так в этом сообщении? 
2899,184,Блоги,927364 4 июня -- День Бульдозера 
2900,184,Блоги,"0018518 ""Имя, сестра! ИМЯ!"""
2901,184,Блоги,0010235 RuSSIR 2009 :) 
2902,184,Блоги,141285
2903,184,Блоги,386605 название детектива
2904,184,Блоги,007580 Mondial
2905,184,Блоги,0051229 Отрицательные эмоции. :) 
2906,8,Википедия,Шквал
2907,8,Википедия,Маршаллианская экономическая библиотека
2908,8,Википедия,Гридлик
2909,184,Блоги,0025936 О безопасных CMS 
2910,8,Википедия,Безусловный основной доход
2911,184,Блоги,0098361 Текст vs. Контекст
2912,8,Википедия,Гамма Змееносца
2913,8,Википедия,Юридический словарь
2914,8,Википедия,CLEFIA
2915,8,Википедия,Морская блокада
2916,8,Википедия,Карбофос
2917,8,Википедия,Лимб роговицы
2918,8,Википедия,Радхаштами
2919,8,Википедия,Направленный свет
2920,8,Википедия,Весёлое кладбище
2921,8,Википедия,APOPO
2922,8,Википедия,Сильвайн
2923,8,Википедия,Орден Аны Бетанкур
2924,8,Википедия,Dragon Quest
2925,8,Википедия,Фасилитатор
2926,8,Википедия,San Francisco Oracle
2927,8,Википедия,Велошорты
2928,8,Википедия,Такелажные работы (грузоперевозки)
2929,8,Википедия,Дакса
2930,8,Википедия,Авадана
2931,8,Википедия,Дом Вердеревского
2932,184,Блоги,072604 Antonio Carzaniga 
2933,184,Блоги,767108
2934,184,Блоги,021112 Реляционным базам данных 40 лет! 
2935,184,Блоги,013355 nightdreaming
2936,8,Википедия,Таверна Колу (Эстония)
2937,8,Википедия,Claw
2938,8,Википедия,Орион-1
2939,8,Википедия,Северный паюте (язык)
2940,8,Википедия,Red Bull Flugtag
2941,8,Википедия,Постпереходные металлы
2942,8,Википедия,Мост Струве
2943,8,Википедия,Motorola Quench XT5
2944,8,Википедия,Таки-Кисра
2945,8,Википедия,Спрингер (гора)
2946,8,Википедия,Чоколовка
2947,8,Википедия,(325) Хайдельберга
2948,8,Википедия,Санта-Мария-делла-Паче
2949,8,Википедия,Золотая лань
2950,8,Википедия,G.168
2951,184,Блоги,022705 ФП и Haskell в славном городе Ростове-на-Дону
2952,184,Блоги,"022856 ""Сервис"" для инвалидов на РЖД - издевательство. "
2953,184,Блоги,009648 Input hotplug в xorg 
2954,184,Блоги,056692 Намёк возможным спамерам. 
2955,184,Блоги,018661 АОТ
2956,8,Википедия,Баба Марта
2957,8,Википедия,Беловодье
2958,8,Википедия,Буян
2959,8,Википедия,Мемориал чернобыльской славы участникам ликвидации последствий аварии на ЧАЭС
2960,8,Википедия,Маниоты
2961,8,Википедия,Госпиталь Пяти священных язв
2962,8,Википедия,POI
2963,806,Художественная литература,"Аверченко, Аркадий Тимофеевич"
2964,806,Художественная литература,Шутка Мецената
2965,8,Википедия,"Уоллес, Марсия"
2966,806,Художественная литература,Глава 1
2967,8,Википедия,Отакар I (маркграф Штирии)
2968,8,Википедия,Городской дворец (Потсдам)
2969,8,Википедия,Панамская федерация футбола
2970,806,Художественная литература,Глава 2
2971,8,Википедия,Черенок
2972,806,Художественная литература,"Амфитеатров, Александр Валентинович"
2973,806,Художественная литература,"О китайцах, бурах, Льве Толстом и прочих недоумениях"
2974,8,Википедия,Путто
2975,8,Википедия,Бакэ-дзори
2976,8,Википедия,Колонна Марка Аврелия
2977,8,Википедия,"Ллойд, Даниэль"
2978,8,Википедия,"Глинкин, Сергей Григорьевич"
2979,8,Википедия,Наскальные рельефы в Тануме
2980,8,Википедия,Евритион (кентавр)
2981,8,Википедия,Конституция Австралии
2982,184,Блоги,037703 Редукционизм
2983,184,Блоги,"179230 Парадокс ЖЖ: не ради правды, а ради истины"
2984,184,Блоги,113628 Особенности национального PR 
2985,8,Википедия,Цивис Бононие
2986,8,Википедия,Флит-стрит
2987,8,Википедия,Аспис (литературное объединение)
2988,8,Википедия,Умма (ислам)
2989,8,Википедия,"12,7 cm SKC/34"
2990,8,Википедия,Остров Фазанов
2991,8,Википедия,Acanthocinus obsoletus
2992,8,Википедия,Партолон
2993,8,Википедия,Мариинский дворец (Санкт-Петербург)
2994,8,Википедия,Много ли человеку земли нужно
2995,8,Википедия,Вариант фонемы
2996,8,Википедия,Турма
2997,8,Википедия,Дикий бык
2998,8,Википедия,Макино (парк штата)
2999,8,Википедия,Фонтан Треви
3000,8,Википедия,"Бах, Памела"
3001,8,Википедия,Печать Императора Японии
3002,8,Википедия,Клайстпарк (станция метро)
3003,8,Википедия,Мэйз (тюрьма)
3004,8,Википедия,Кох (борьба)
3005,8,Википедия,FileCommander
3006,8,Википедия,Шатун (деталь)
3007,184,Блоги,052239 Багфиксинг - это весело! 
3008,184,Блоги,"2147160 Для тех, кто не спит"
3009,184,Блоги,105793 Интерфейсы
3010,8,Википедия,Вымпелохвостый колибри
3011,8,Википедия,Косцюшко (гора)
3012,8,Википедия,Народное автономное правительство Восточной Монголии
3013,8,Википедия,Синебрюхая сизоворонка
3014,806,Художественная литература,"Андреев, Леонид Николаевич"
3015,806,Художественная литература,Губернатор
3016,806,Художественная литература,I
3017,806,Художественная литература,II
3018,8,Википедия,Экзиларх
3019,8,Википедия,Булыжник — оружие пролетариата
3020,8,Википедия,Осада Зары
3021,8,Википедия,"Малхолланд, Уильям"
3022,8,Википедия,"Каплински, Наташа"
3023,184,Блоги,094234 Переплетение
3024,184,Блоги,003540 Еще про статическую типизацию
3025,8,Википедия,Конь в геральдике
3026,8,Википедия,Архегоний
3027,8,Википедия,Античный мир и археология
3028,8,Википедия,"Асаки, Елена"
3029,8,Википедия,Марупите
3030,8,Википедия,Памятник природы
3031,8,Википедия,Контуберний
3032,8,Википедия,Римский театр в Майнце
3033,8,Википедия,"Риккати, Винченцо де"
3034,8,Википедия,Транспорт в Донецке
3035,8,Википедия,Живучка
3036,8,Википедия,"Троцкий, Ной Абрамович"
3037,8,Википедия,Эйрин Сильвер
3038,184,Блоги,027025 ****метрия
3039,8,Википедия,"Бибиков, Илья Александрович"
3040,8,Википедия,Четыре сына Хора
3041,8,Википедия,Чхондогё
3042,8,Википедия,Титанат бария
3043,8,Википедия,Домовый муравей-вор
3044,8,Википедия,Банк Эритреи
3045,8,Википедия,Паровоз Ж
3046,8,Википедия,Остеофит
3047,8,Википедия,"Кляйн, Мелани"
3048,8,Википедия,Рокош
3049,8,Википедия,Премудрость созда Себе дом
3050,8,Википедия,Тайкун
3051,8,Википедия,"Средний (остров, море Лаптевых)"
3052,8,Википедия,Salvia nubicola
3053,8,Википедия,82-102 (пещера)
3054,8,Википедия,Опалинское
3055,8,Википедия,Кия (приток Чулыма)
3056,8,Википедия,Достопримечательности Тверской области
3057,8,Википедия,Гиростабилизатор
3058,8,Википедия,Компостер
3059,8,Википедия,Страна в шкафу
3060,8,Википедия,Kynogon
3061,8,Википедия,Музыкальная звукопись
3062,8,Википедия,"Эрстиг, Эмели"
3063,8,Википедия,Джадзия Дакс
3064,8,Википедия,Asia Optical
3065,8,Википедия,Roadsend PHP
3066,8,Википедия,Песок
3067,8,Википедия,Лже-Себастьян I
3068,8,Википедия,Янки
3069,8,Википедия,Письма к провинциалу
3070,8,Википедия,Тротула Салернская
3071,8,Википедия,Семеро против Фив
3072,8,Википедия,История Фарерских островов
3073,8,Википедия,Orlyval
3074,184,Блоги,032539 10k 
3075,184,Блоги,088330 Борьба за клиента по-русски 
3076,184,Блоги,005263 коротко о главном
3077,184,Блоги,171800 200 тысяч слов для снега
3078,184,Блоги,493897
3079,184,Блоги,"064253 В новый год, с новой жизнью. "
3080,184,Блоги,042742 Стартапы в россии 
3081,8,Википедия,Миз (обращение)
3082,8,Википедия,Фальяс
3083,8,Википедия,VT 641
3084,8,Википедия,Андраш III
3085,8,Википедия,Стрельба в школе Сентенниэл
3086,8,Википедия,Зоологический сад (вокзал)
3087,8,Википедия,Инцидент 15 марта 1928 года (Япония)
3088,8,Википедия,Варшавская сирена
3089,8,Википедия,"Миллс, Александрия"
3090,8,Википедия,"Пепе, Флорестано"
3091,8,Википедия,География Афганистана
3092,8,Википедия,Большая синагога (Влодава)
3093,8,Википедия,"Гагарина, Татьяна Алексеевна"
3094,8,Википедия,Динамическая медитация (Ошо)
3095,8,Википедия,Вильнюсская кальвария
3096,8,Википедия,Kyuukyoku!! Hentai Kamen
3097,8,Википедия,Родопи (ном)
3098,8,Википедия,Движение за независимость Окинавы
3099,8,Википедия,Большой совет
3100,8,Википедия,Скуче
3101,8,Википедия,Тлингитский язык
3102,8,Википедия,Зайд ибн Сабит
3103,8,Википедия,Эпахтозавр
3104,8,Википедия,Ложа (картина Ренуара)
3105,8,Википедия,Интернет-телевидение
3106,8,Википедия,Массовые беспорядки в колониях под Тольятти
3107,8,Википедия,Вильдт (кратер)
3108,8,Википедия,Гробница Таусерт
3109,8,Википедия,Покровка (платформа в Московской области)
3110,8,Википедия,Розенборг
3111,8,Википедия,Поиск геохимический
3112,8,Википедия,Ратуша (Осло)
3113,8,Википедия,Оология
3114,8,Википедия,Труп
3115,8,Википедия,Гендерная дисфория
3116,8,Википедия,Станок-качалка
3117,8,Википедия,Шультюте
3118,8,Википедия,Расстегай
3119,8,Википедия,"Нотара, Анна"
3120,8,Википедия,Весихииси
3121,8,Википедия,Heckler & Koch P2000
3122,8,Википедия,Индийская перевёртка (почтовая марка)
3123,184,Блоги,088793 Телевизионное поколение 
3124,184,Блоги,"000707 А почему, собственно? Или Происхождение видов "
3125,184,Блоги,133143 я вернулась
3126,8,Википедия,Блудички
3127,8,Википедия,Загрязнитель
3128,8,Википедия,Агонист (мышца)
3129,8,Википедия,Великолукский локомотивовагоноремонтный завод
3130,8,Википедия,"Бенедиктсон, Виктория"
3131,8,Википедия,Ковчег (иконопись)
3132,8,Википедия,Джуба (снайпер)
3133,8,Википедия,Ритм
3134,8,Википедия,Тогатус
3135,8,Википедия,"Бароний, Цезарь"
3136,8,Википедия,Мамонтовая курья
3137,8,Википедия,Сиракава-го и Гокаяма
3138,8,Википедия,NAD Electronics
3139,8,Википедия,Анигол
3140,8,Википедия,Башня Пуййо
3141,8,Википедия,Расцветка для различных типов местности
3142,806,Художественная литература,III
3143,56,Викиновости,Дилма Руссефф – первая женщина-президент Бразилии
3144,56,Викиновости,Мюзикл «Мастер и Маргарита»
3145,56,Викиновости,Агрессивная белка атаковала и покусала трёх человек в немецком городе
3146,56,Викиновости,Арктический холод в Аргентине
3147,56,Викиновости,Жена нобелевского лауреата Лю Сяобо – под домашним арестом в Китае
3148,56,Викиновости,На Ближнем Востоке и в Северной Африке набирают обороты протесты
3149,56,Викиновости,Ватикан имеет наибольшую норму преступности
3150,56,Викиновости,Решена проблема варки яиц
3151,56,Викиновости,ГУЛАГ как парк приключений
3152,56,Викиновости,Подозрительное устройство в бюро депутата
3153,56,Викиновости,Хуже чем советы и талибы
3154,56,Викиновости,Предстоит ремонт на орбите
3155,56,Викиновости,Забивание камнями
3156,56,Викиновости,Необъяснимые свойства марсианской почвы
3157,56,Викиновости,Найдена ископаемая прото-черепаха
3158,56,Викиновости,Навредит ли новый мост Рейну?
3159,56,Викиновости,Тасманийский дьявол может исчезнуть
3160,184,Блоги,Нашествие божьих коровок
3161,56,Викиновости,Бортовой лазер успешно уничтожил баллистическую ракету
3162,56,Викиновости,Извержение подлёдного вулкана в Исландии
3163,56,Викиновости,Финские монстры завоевали Европу
3164,56,Викиновости,Новая туберкулёзная угроза в Южной Африке
3165,56,Викиновости,«Молекулярный осьминог» из 400 атомов — малый брат кота Шрёдингера
3166,56,Викиновости,Самые точные весы в мире
3167,56,Викиновости,Мобильные телефоны и Интернет
3168,56,Викиновости,Погиб охотник на крокодилов Стив Ирвин
3169,56,Викиновости,Льды Арктики тают
3170,56,Викиновости,Контакты Папы Римского с ЦРУ
3171,56,Викиновости,Умер бывший чилийский диктатор
3172,56,Викиновости,Игра в кошки и мышки в киберпространстве
3173,56,Викиновости,Если большой палец прикасается к уголку рта
3174,56,Викиновости,Уйгуры устроили кровавое воскресенье
3175,56,Викиновости,Селезёнка является главным хранилищем моноцитов в организме человека
3176,56,Викиновости,В Санкт-Петербурге состоялись cлушания по «Охта-центру»
3177,56,Викиновости,Завершился первый тур сетевого конкурса РОТОР
3178,56,Викиновости,Впервые сфотографированы магнитные монополи
3179,56,Викиновости,Новый мировой рекорд в скорости передачи информации
3180,56,Викиновости,Основатель «Гринпис» высказывается за ядерную энергию
3181,56,Викиновости,Будущее Шумахера
3182,56,Викиновости,Моцарт и Мухаммад
3183,56,Викиновости,Шесть арабских стран заявили о своей ядерной программе
3184,56,Викиновости,Неизвестный поклонник Эдгара По
3185,56,Викиновости,Право на жизнь
3186,56,Викиновости,Бритни Спирс избежала тюрьмы
3187,56,Викиновости,Ученые подтверждают — звёздная пыль доставлена на Землю
3188,56,Викиновости,В Гондурасе военный переворот
3189,56,Викиновости,Две сенсации из Рима
3190,56,Викиновости,Курьёзный случай на клубничном поле фермера
3191,56,Викиновости,Марихуану в Калифорнии могут легализовать
3192,56,Викиновости,Лодка с Гаитянскими эмигрантами затонула у берегов США — по крайней мере 11 человек погибли
3193,56,Викиновости,Северная Корея отказалась от коммунизма
3194,56,Викиновости,Новая трагедия на дискотеке в Буэнос-Айресе
3195,56,Викиновости,На Белом доме будут установлены солнечные батареи
3196,56,Викиновости,Два американца и киприот разделили Нобелевскую премию по экономике
3197,56,Викиновости,Учёные разработали революционный метод усиления лазерного излучения в 300 раз
3198,56,Викиновости,На компьютере смоделирована одна миллисекунда жизни белковой молекулы
3199,56,Викиновости,Из-за японского землетрясения день стал короче
3200,56,Викиновости,В Ватикане изучают НЛО
3201,226,"""Частный корреспондент"" - новости",Вот и обсудили
3202,226,"""Частный корреспондент"" - новости",За Руперта Мёрдока взялось ФБР
3203,226,"""Частный корреспондент"" - новости","Где эта улица, где этот дом?"
3204,56,Викиновости,Вашингтон предлагал Англии провести военную акцию в Иране
3205,56,Викиновости,День велосипеда в Дюссельдорфе
3206,56,Викиновости,Новая концепция пригородных поездов Большого Рура
3207,56,Викиновости,В Москве состоялся круглый стол «Свободные лицензии» или самоограничение права?»
3208,56,Викиновости,Самая смертоносная в современной истории эпидемия кишечной палочки бродит по Европе
3209,56,Викиновости,Черногория объявила о своей независимости
3210,56,Викиновости,Учёные раскрыли механизм фотосинтеза
3211,56,Викиновости,Барнаульские велосипедисты исследуют Западную Европу
3212,56,Викиновости,Найден шахматный манускрипт времён Возрождения
3213,56,Викиновости,Милошевич мёртв
3214,56,Викиновости,Домена .xxx не будет
3215,56,Викиновости,США разрабатывают новые атомные боеголовки
3216,56,Викиновости,Брат актрисы Мии Фэрроу покончил жизнь самоубийством
3217,56,Викиновости,Стихийные бедствия 28 сентября 2009 года
3218,56,Викиновости,Электрик руководит социал-демократами Дюссельдорфа
3219,56,Викиновости,Модуль «Гармония»
3220,56,Викиновости,Нетаньяху: границы 1967 года сделают Израиль «беззащитным»
3221,56,Викиновости,Непогода в Северном Рейне-Вестфалии
3222,56,Викиновости,Швейцарская газета о тайных тюрьмах ЦРУ в Европе
3223,56,Викиновости,Европейская поисковая машина «Quaero»
3224,56,Викиновости,Фолькер Бек атакован в Москве
3225,56,Викиновости,В Солнечной системе станет больше планет
3226,56,Викиновости,Астрономы наблюдают сверхновую
3227,56,Викиновости,«Интел» выпускает процессор с четырьмя ядрами
3228,56,Викиновости,Кооперация с Гугл
3229,56,Викиновости,Программа ООН по окружающей среде: человечество уничтожает само себя
3230,56,Викиновости,На Марсе обнаружено загадочное вещество
3231,56,Викиновости,Досрочные парламентские выборы в Японии пройдут 30 августа
3232,56,Викиновости,Взрыв в Кабуле — погибли 3 и ранены 70 человек
3233,56,Викиновости,В Японии оппозиция опережает по популярности правящую партию
3234,56,Викиновости,Активисты очищают берега Рейна
3235,56,Викиновости,Опасное повышение уровня воды в польских реках
3236,56,Викиновости,Таджикистан передал тысячу квадратных километров своих территорий Китаю
3237,56,Викиновости,Силы обороны Австралии рискуют столкнуться с волной судебных дел по статьям о сексуальном насилии
3238,56,Викиновости,В Сирии найдены останки гигантского верблюда
3239,56,Викиновости,Не стройте аистам гнёзд!
3240,56,Викиновости,В результате землетрясения в Индонезии погибли 35 человек
3241,806,Художественная литература,Брусянин Василий Васильевич
3242,806,Художественная литература,Ни живые — ни мёртвые
3243,806,Художественная литература,Около барина
3244,226,"""Частный корреспондент"" - новости","Экс-спикер Конгресса США заявил, что Обама бросил перчатку американскому народу"
3245,226,"""Частный корреспондент"" - новости",Храпу - бой!
3246,226,"""Частный корреспондент"" - новости",Причина и следствие
3247,226,"""Частный корреспондент"" - новости",Рано радовались
3248,56,Викиновости,Эквадорские горняки завалены в шахте
3249,56,Викиновости,Новый мировой рекорд для электровозов
3250,226,"""Частный корреспондент"" - новости",«Доктор Хаус» калечит?
3251,226,"""Частный корреспондент"" - новости",Польский Иисус выше всех
3252,226,"""Частный корреспондент"" - новости",СТС уволил Татьяну Лазареву
3253,226,"""Частный корреспондент"" - новости",Пианино «общественного пользования»
3254,226,"""Частный корреспондент"" - новости",Советы для всех и каждого
3255,226,"""Частный корреспондент"" - новости",Берлускони подстелил травки
3256,226,"""Частный корреспондент"" - новости",Cъезд СК объявил повестку дня
3257,226,"""Частный корреспондент"" - новости",Чтобы вовремя выявить проблему
3258,56,Викиновости,Гигантский кратер в Антарктиде
3259,56,Викиновости,Евро будет обращаться в тринадцати странах
3260,56,Викиновости,Великобритания передаёт своего хакера США
3261,56,Викиновости,Буш подписал закон о строительстве забора
3262,56,Викиновости,Лето выбивает мир из колеи
3263,56,Викиновости,Скончалась Корасон Акино
3264,56,Викиновости,Парламент Румынии отправил правительство в отставку
3265,56,Викиновости,Глава МВФ арестован в Нью-Йорке
3266,56,Викиновости,Хочет ли Италия покупать наркотики у террористов?
3267,56,Викиновости,Элвис Пресли в Германии
3268,56,Викиновости,В отделе природы Ивано-Франковского областного краеведческого музея открылась необычная выставка...птичьих гнезд и яиц
3269,56,Викиновости,Учёные создали высокотемпературные сверхпроводники из непроводников
3270,56,Викиновости,В Папуа — Новой Гвинее обнаружен затерянный мир
3271,56,Викиновости,Сеголен Руаяль — претендент на пост Президента Франции
3272,226,"""Частный корреспондент"" - новости",«Олимпийские» отвалы остаются опасными
3273,56,Викиновости,Президент Виктор Янукович намерен наложить вето на Налоговый кодекс
3274,56,Викиновости,В Тбилиси прогремел взрыв
3275,56,Викиновости,Катастрофа в Сургуте
3276,56,Викиновости,Кирсан Илюмжинов переизбран на посту президента ФИДЕ
3277,56,Викиновости,Миссия обслуживание телескопа Хаббл
3278,56,Викиновости,Планы атаки Ирана
3279,56,Викиновости,Назван экипаж миссии STS-126
3280,226,"""Частный корреспондент"" - новости",Геноцид армян Османской империей за минувшую неделю признала уже вторая страна
3281,226,"""Частный корреспондент"" - новости",Научная симуляция
3282,226,"""Частный корреспондент"" - новости",Раскрыто имя автора самого известного секс-блога и книги «Интимный дневник»
3283,226,"""Частный корреспондент"" - новости","Сделаем вид, что ничего не было"
3284,56,Викиновости,«Колумбус» ожидает отправки в космос
3285,56,Викиновости,Буш подписал бюджет на 2008 год
3286,56,Викиновости,Хиллари Клинтон выиграла в Пенсильвании
3287,56,Викиновости,Быть геем очень опасно для жизни
3288,56,Викиновости,Оппозиция побеждает на выборах в Японии
3289,56,Викиновости,В Татарстане появились госсоветник и новый премьер-министр
3290,1675,Юридические тексты,респ. Беларусь
3291,1675,Юридические тексты,О месячной норме участия безработных в оплачиваемых общественных работах на первый квартал 2013 года
3292,1675,Юридические тексты,"О внесении дополнений и изменения в некоторые санитарные нормы, правила и гигиенические нормативы"
3293,1675,Юридические тексты,ЗАКОН РЕСПУБЛИКИ БЕЛАРУСЬ  24 июня 2002 г. № 117-З  О чрезвычайном положении
3294,1675,Юридические тексты,О мерах по укреплению общественной безопасности и дисциплины
3295,1675,Юридические тексты,СССР
3296,1675,Юридические тексты,Приказ НКО СССР от 28.07.1942 № 227
3297,1675,Юридические тексты,респ. Казахстан
3298,1675,Юридические тексты,О физической культуре и спорте
3299,56,Викиновости,Шон Тан стал обладателем премии памяти Астрид Линдгрен
3300,56,Викиновости,В Сибири найден скелет мамонта около Красноярска
3301,56,Викиновости,Блаттер за реформы
3302,226,"""Частный корреспондент"" - новости",Безработный? Держи ноутбук! 
3303,226,"""Частный корреспондент"" - новости",Колумбия и Венесуэла снова поссорились
3304,226,"""Частный корреспондент"" - новости",Пираты не признали вину
3305,226,"""Частный корреспондент"" - новости",Путешествия во времени
3306,226,"""Частный корреспондент"" - новости",Шварценеггер против плазмы
3307,226,"""Частный корреспондент"" - новости",Спиральные галактики пожирают своих карликовых соседей 
3308,226,"""Частный корреспондент"" - новости",Танцовщики против «Ла Скала»
3309,226,"""Частный корреспондент"" - новости",Третий раз за год
3310,806,Художественная литература,Тэффи
3311,806,Художественная литература,Арабские сказки
3312,806,Художественная литература,Переводчица
3313,806,Художественная литература,"Желиховская, Вера Петровна"
3314,806,Художественная литература,Святолесские певцы (Старинное предание)
3315,806,Художественная литература,Экзамен
3316,806,Художественная литература,"По, Эдгар Аллан"
3317,806,Художественная литература,Красная смерть
3318,806,Художественная литература,"Гайдук, Дмитрий"
3319,806,Художественная литература,Про штангиста
3320,806,Художественная литература,"Афанасьев, Александр Николаевич"
3321,806,Художественная литература,Лиса-исповедница
3322,806,Художественная литература,"Асбьёрнсен, Петер Кристен"
3323,806,Художественная литература,Глупые мужья и злые жёны
3324,806,Художественная литература,"Цветаева, Марина Ивановна"
3325,806,Художественная литература,Жених
3326,806,Художественная литература,"Сати, Эрик"
3327,806,Художественная литература,Что есть Я?
3328,806,Художественная литература,Ни живые — ни мёртвые
3329,806,Художественная литература,I
3330,806,Художественная литература,II
3331,806,Художественная литература,VII
3332,806,Художественная литература,III
3333,806,Художественная литература,IV
3334,806,Художественная литература,V
3335,806,Художественная литература,VI
3336,806,Художественная литература,VIII
3337,806,Художественная литература,Злоумышленник
3338,806,Художественная литература,Жизнь и воротник
3339,806,Художественная литература,Жест
3340,806,Художественная литература,Человекообразные
3341,806,Художественная литература,Французский роман
3342,2037,Нехудожественная литература,"Твердохлебов, Геннадий Алексеевич"
3343,2037,Нехудожественная литература,Сущность диалектического противоречия
3344,2037,Нехудожественная литература,Основы системного проектирования
3345,2037,Нехудожественная литература,"Захарченков, Сергей Петрович"
3346,2037,Нехудожественная литература,Советская теория финансов в контексте мировой финансовой науки
3347,2037,Нехудожественная литература,Трактовка финансов в зарубежной литературе
3348,2037,Нехудожественная литература,Сущность антропосоциогенеза 
3349,2037,Нехудожественная литература,Философские ошибки физических теорий
3350,2037,Нехудожественная литература,"Теория мышления, или эволюция высшей нервной деятельности живых организмов"
3351,2037,Нехудожественная литература,Рождение правоотношений и государственной власти
3352,2037,Нехудожественная литература,"Теория автосоизмеряющихся стоимостей, или как действует ""невидимая рука"" Адама Смита"
3353,2037,Нехудожественная литература,"Мартынов, Дмитрий Евгеньевич"
3354,2037,Нехудожественная литература,КОНФУЦИАНСКОЕ УЧЕНИЕ
3355,2037,Нехудожественная литература,Вместо предисловия
3356,2037,Нехудожественная литература,Модуль 1. Определение конфуцианства.
3357,2037,Нехудожественная литература,Модуль 2. Основатели конфуцианского учения.
3358,2037,Нехудожественная литература,Румега Александр
3359,2037,Нехудожественная литература,О свободе и регистрации: для граждан России
